instance_path,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D1/m_05_n_30_seed_07.txt,5,30,7,4693,0.048016,9924,5357,5024,4700,0.0242123
dataset_D1/m_05_n_30_seed_08.txt,5,30,8,4360,0.0498653,9520,4674,4709,4365,0.0259734
dataset_D1/m_05_n_30_seed_09.txt,5,30,9,4761,0.0520251,10444,5392,5239,4767,0.0249315
dataset_D1/m_06_n_04_seed_00.txt,6,4,0,774,0.0138863,1421,794,900,774,0.00744103
dataset_D1/m_06_n_04_seed_01.txt,6,4,1,885,0.00831954,1537,910,992,895,0.00784114
dataset_D1/m_06_n_04_seed_02.txt,6,4,2,843,0.00985119,1541,852,945,843,0.0103521
dataset_D1/m_06_n_04_seed_03.txt,6,4,3,714,0.00873934,1394,749,763,714,0.00672329
dataset_D1/m_06_n_04_seed_04.txt,6,4,4,846,0.0136664,1646,936,846,,
dataset_D1/m_06_n_04_seed_05.txt,6,4,5,821,0.0120636,1587,851,868,821,0.00652531
dataset_D1/m_06_n_04_seed_06.txt,6,4,6,816,0.0168433,1479,852,846,816,0.0100153
dataset_D1/m_06_n_04_seed_07.txt,6,4,7,829,0.0151245,1666,843,849,829,0.0120534
dataset_D1/m_06_n_04_seed_08.txt,6,4,8,778,0.0112181,1654,870,817,778,0.0134526
dataset_D1/m_06_n_04_seed_09.txt,6,4,9,919,0.00764352,1754,940,930,919,0.0104034
dataset_D1/m_06_n_06_seed_00.txt,6,6,0,1111,0.0175984,2116,1235,1214,1115,0.00979716
dataset_D1/m_06_n_06_seed_01.txt,6,6,1,1005,0.0136701,2098,1038,1065,1007,0.00921179
dataset_D1/m_06_n_06_seed_02.txt,6,6,2,1255,0.0172716,2515,1301,1356,1258,0.0105911
dataset_D1/m_06_n_06_seed_03.txt,6,6,3,1160,0.0168002,2585,1188,1203,1164,0.0121536
dataset_D1/m_06_n_06_seed_04.txt,6,6,4,1026,0.0209403,2089,1190,1123,1030,0.00865255
dataset_D1/m_06_n_06_seed_05.txt,6,6,5,1177,0.0184521,2368,1216,1252,1188,0.0104005
dataset_D1/m_06_n_06_seed_06.txt,6,6,6,1163,0.0209443,2347,1230,1230,1163,0.00951546
dataset_D1/m_06_n_06_seed_07.txt,6,6,7,1237,0.0160344,2489,1283,1310,1237,0.0107038
dataset_D1/m_06_n_06_seed_08.txt,6,6,8,1209,0.0140215,2438,1269,1251,1217,0.0105444
dataset_D1/m_06_n_06_seed_09.txt,6,6,9,1170,0.0202597,2443,1206,1299,1170,0.00984802
dataset_D1/m_06_n_08_seed_00.txt,6,8,0,1438,0.0307728,3182,1578,1475,1447,0.0114431
dataset_D1/m_06_n_08_seed_01.txt,6,8,1,1464,0.0168276,3164,1586,1528,1469,0.0145487
dataset_D1/m_06_n_08_seed_02.txt,6,8,2,1443,0.0297111,3124,1581,1543,1451,0.0133922
dataset_D1/m_06_n_08_seed_03.txt,6,8,3,1346,0.018375,2922,1403,1421,1348,0.0160101
dataset_D1/m_06_n_08_seed_04.txt,6,8,4,1412,0.0290176,2802,1545,1531,1412,0.011451
dataset_D1/m_06_n_08_seed_05.txt,6,8,5,1363,0.022709,3198,1394,1400,1364,0.0126807
dataset_D1/m_06_n_08_seed_06.txt,6,8,6,1341,0.0259718,3262,1418,1429,1341,0.0115711
dataset_D1/m_06_n_08_seed_07.txt,6,8,7,1413,0.0295137,2623,1562,1503,1413,0.0110524
dataset_D1/m_06_n_08_seed_08.txt,6,8,8,1344,0.0243808,2890,1507,1437,1344,0.0117475
dataset_D1/m_06_n_08_seed_09.txt,6,8,9,1223,0.0253086,2610,1433,1324,1233,0.0121648
dataset_D1/m_06_n_10_seed_00.txt,6,10,0,1804,0.0346431,4189,1985,1951,1812,0.0178459
dataset_D1/m_06_n_10_seed_01.txt,6,10,1,1788,0.0235671,4234,1829,1830,1802,0.0139413
dataset_D1/m_06_n_10_seed_02.txt,6,10,2,1712,0.0221753,3662,1878,1912,1729,0.0139441
dataset_D1/m_06_n_10_seed_03.txt,6,10,3,1780,0.0224469,3916,1954,1970,1780,0.0201747
dataset_D1/m_06_n_10_seed_04.txt,6,10,4,1618,0.0334276,3803,1779,1771,1624,0.0125494
dataset_D1/m_06_n_10_seed_05.txt,6,10,5,1573,0.0326978,3579,1736,1692,1574,0.013208
dataset_D1/m_06_n_10_seed_06.txt,6,10,6,1725,0.0337478,3718,1946,1901,1731,0.0128783
dataset_D1/m_06_n_10_seed_07.txt,6,10,7,1437,0.0257805,3598,1474,1507,1437,0.0145237
dataset_D1/m_06_n_10_seed_08.txt,6,10,8,1559,0.033287,3392,1733,1735,1564,0.0129312
dataset_D1/m_06_n_10_seed_09.txt,6,10,9,1583,0.0306568,3352,1730,1707,1607,0.010561
dataset_D1/m_06_n_12_seed_00.txt,6,12,0,2142,0.0369001,4561,2370,2317,2155,0.0150956
dataset_D1/m_06_n_12_seed_01.txt,6,12,1,1975,0.0358006,4446,2108,2111,1979,0.0162301
dataset_D1/m_06_n_12_seed_02.txt,6,12,2,1798,0.0370187,4179,1874,1865,1804,0.0165813
dataset_D1/m_06_n_12_seed_03.txt,6,12,3,2176,0.0374012,5166,2334,2253,2178,0.017885
dataset_D1/m_06_n_12_seed_04.txt,6,12,4,1896,0.0452897,4190,2222,2105,1897,0.0151639
dataset_D1/m_06_n_12_seed_05.txt,6,12,5,1922,0.0329264,4463,2176,2039,1925,0.0175721
dataset_D1/m_06_n_12_seed_06.txt,6,12,6,2190,0.0336387,4693,2480,2402,2194,0.0166448
dataset_D1/m_06_n_12_seed_07.txt,6,12,7,2011,0.0399584,4770,2114,2147,2018,0.0161256
dataset_D1/m_06_n_12_seed_08.txt,6,12,8,1835,0.0369831,4236,2074,2114,1841,0.0152022
dataset_D1/m_06_n_12_seed_09.txt,6,12,9,2112,0.0379823,4897,2242,2339,2112,0.0171963
dataset_D1/m_06_n_14_seed_00.txt,6,14,0,2066,0.0447694,4792,2329,2277,2073,0.0229133
dataset_D1/m_06_n_14_seed_01.txt,6,14,1,2241,0.0488843,5270,2414,2407,2251,0.0208398
dataset_D1/m_06_n_14_seed_02.txt,6,14,2,2139,0.0428944,5200,2322,2265,2147,0.0206612
dataset_D1/m_06_n_14_seed_03.txt,6,14,3,2254,0.0414949,5646,2417,2451,2267,0.0190379
dataset_D1/m_06_n_14_seed_04.txt,6,14,4,2206,0.048179,5983,2370,2365,2206,0.0210217
dataset_D1/m_06_n_14_seed_05.txt,6,14,5,2392,0.0394045,5948,2670,2577,2419,0.0199498
dataset_D1/m_06_n_14_seed_06.txt,6,14,6,2395,0.0357915,5355,2676,2671,2414,0.0170084
dataset_D1/m_06_n_14_seed_07.txt,6,14,7,2238,0.0396765,5169,2524,2412,2254,0.0184642
dataset_D1/m_06_n_14_seed_08.txt,6,14,8,2564,0.0383601,5437,2963,2891,2572,0.0191143
dataset_D1/m_06_n_14_seed_09.txt,6,14,9,2619,0.0334049,5586,2906,2875,2635,0.017
dataset_D1/m_06_n_16_seed_00.txt,6,16,0,2384,0.0518712,5982,2644,2477,2385,0.022049
dataset_D1/m_06_n_16_seed_01.txt,6,16,1,2552,0.0479565,5716,2846,2816,2588,0.0210357
dataset_D1/m_06_n_16_seed_02.txt,6,16,2,2448,0.0453909,6309,2602,2551,2461,0.0232259
dataset_D1/m_06_n_16_seed_03.txt,6,16,3,2464,0.0409261,5254,2874,2658,2483,0.019027
dataset_D1/m_06_n_16_seed_04.txt,6,16,4,2576,0.0398474,6212,2868,2762,2589,0.0203636
dataset_D1/m_06_n_16_seed_05.txt,6,16,5,2782,0.040097,5790,3208,3187,2813,0.0198064
dataset_D1/m_06_n_16_seed_06.txt,6,16,6,2571,0.0462121,5952,2796,2801,2576,0.023171
dataset_D1/m_06_n_16_seed_07.txt,6,16,7,2727,0.042964,5738,3039,3075,2752,0.0192787
dataset_D1/m_06_n_16_seed_08.txt,6,16,8,2761,0.0420329,6297,3066,3063,2761,0.0212287
dataset_D1/m_06_n_16_seed_09.txt,6,16,9,2723,0.041785,6088,3171,3012,2743,0.0196109
dataset_D1/m_06_n_18_seed_00.txt,6,18,0,2672,0.050758,6416,2859,2937,2677,0.0256447
dataset_D1/m_06_n_18_seed_01.txt,6,18,1,2763,0.0505171,7032,3037,3002,2769,0.0232779
dataset_D1/m_06_n_18_seed_02.txt,6,18,2,2903,0.0514549,6608,3286,3073,2907,0.0223721
dataset_D1/m_06_n_18_seed_03.txt,6,18,3,2901,0.0449132,6594,3355,3176,2902,0.022841
dataset_D1/m_06_n_18_seed_04.txt,6,18,4,2966,0.0500863,6536,3302,3188,2975,0.0220022
dataset_D1/m_06_n_18_seed_05.txt,6,18,5,3020,0.0462225,6775,3494,3492,3032,0.022837
dataset_D1/m_06_n_18_seed_06.txt,6,18,6,2724,0.0552161,6641,2988,2953,2729,0.0269218
dataset_D1/m_06_n_18_seed_07.txt,6,18,7,2790,0.055119,6815,3022,3030,2806,0.0322748
dataset_D1/m_06_n_18_seed_08.txt,6,18,8,2907,0.0483416,6602,3372,3226,2909,0.0218982
dataset_D1/m_06_n_18_seed_09.txt,6,18,9,2897,0.0402194,6339,3253,3195,2898,0.0234341
dataset_D1/m_06_n_20_seed_00.txt,6,20,0,3134,0.0615466,7531,3609,3324,3134,0.0255747
dataset_D1/m_06_n_20_seed_01.txt,6,20,1,2651,0.0499927,7290,2767,2889,2652,0.0251237
dataset_D1/m_06_n_20_seed_02.txt,6,20,2,3203,0.0521158,7858,3529,3455,3206,0.0259995
dataset_D1/m_06_n_20_seed_03.txt,6,20,3,3335,0.0512889,7597,3749,3698,3373,0.0249437
dataset_D1/m_06_n_20_seed_04.txt,6,20,4,3438,0.0490986,7768,4046,3807,3438,0.0265636
dataset_D1/m_06_n_20_seed_05.txt,6,20,5,3192,0.067439,8099,3389,3447,3193,0.033299
dataset_D1/m_06_n_20_seed_06.txt,6,20,6,3462,0.0540184,8146,3900,3869,3467,0.0248814
dataset_D1/m_06_n_20_seed_07.txt,6,20,7,2940,0.0541883,7781,3129,3196,2964,0.0294604
dataset_D1/m_06_n_20_seed_08.txt,6,20,8,3397,0.0498411,7770,3748,3671,3413,0.0279857
dataset_D1/m_06_n_20_seed_09.txt,6,20,9,2974,0.0617129,7696,3087,3216,2974,0.0298983
dataset_D1/m_06_n_22_seed_00.txt,6,22,0,3495,0.0569048,7759,3977,3864,3501,0.026363
dataset_D1/m_06_n_22_seed_01.txt,6,22,1,3753,0.0491458,7837,4245,4123,3789,0.0258336
dataset_D1/m_06_n_22_seed_02.txt,6,22,2,3469,0.056258,7971,3667,3634,3476,0.0301756
dataset_D1/m_06_n_22_seed_03.txt,6,22,3,3425,0.0601426,8529,3942,3601,3432,0.0316167
dataset_D1/m_06_n_22_seed_04.txt,6,22,4,3911,0.0470665,8644,4604,4460,3933,0.0306066
dataset_D1/m_06_n_22_seed_05.txt,6,22,5,3460,0.0599364,8567,4009,3790,3463,0.0271199
dataset_D1/m_06_n_22_seed_06.txt,6,22,6,3490,0.0572706,8959,3837,3770,3497,0.0293415
dataset_D1/m_06_n_22_seed_07.txt,6,22,7,3717,0.055323,8722,4076,3994,3728,0.030985
dataset_D1/m_06_n_22_seed_08.txt,6,22,8,3366,0.0731246,8575,3569,3539,3369,0.0282191
dataset_D1/m_06_n_22_seed_09.txt,6,22,9,3386,0.0879118,8117,3685,3722,3386,0.0302275
dataset_D1/m_06_n_24_seed_00.txt,6,24,0,4050,0.0626902,9313,4547,4510,4078,0.0300691
dataset_D1/m_06_n_24_seed_01.txt,6,24,1,3712,0.0614867,8713,4125,4124,3741,0.036696
dataset_D1/m_06_n_24_seed_02.txt,6,24,2,3678,0.0675846,8883,4079,3988,3680,0.0289032
dataset_D1/m_06_n_24_seed_03.txt,6,24,3,4002,0.0619264,9313,4406,4153,4038,0.0305202
dataset_D1/m_06_n_24_seed_04.txt,6,24,4,3590,0.0659914,9077,3894,3946,3601,0.0297804
dataset_D1/m_06_n_24_seed_05.txt,6,24,5,3948,0.0587453,9219,4220,4178,3971,0.0310532
dataset_D1/m_06_n_24_seed_06.txt,6,24,6,4042,0.0601118,10147,4466,4449,4090,0.0297696
dataset_D1/m_06_n_24_seed_07.txt,6,24,7,3958,0.0613365,9055,4334,4313,3958,0.0306711
dataset_D1/m_06_n_24_seed_08.txt,6,24,8,3530,0.0668979,9067,3802,3933,3544,0.035819
dataset_D1/m_06_n_24_seed_09.txt,6,24,9,4005,0.0616962,8995,4561,4245,4008,0.0302088
dataset_D1/m_06_n_26_seed_00.txt,6,26,0,4155,0.0669478,9515,4616,4412,4162,0.0371956
