instance_path,tr,pr,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D2/tr_25_pr_50/m_12_n_30_seed_28.txt,25,50,12,30,28,5356,4.65077,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_29.txt,25,50,12,30,29,4977,4.56831,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_30.txt,25,50,12,30,30,4978,3.9554,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_31.txt,25,50,12,30,31,6002,4.08106,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_32.txt,25,50,12,30,32,5979,4.01493,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_33.txt,25,50,12,30,33,5467,4.04181,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_34.txt,25,50,12,30,34,5481,4.27824,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_35.txt,25,50,12,30,35,5057,5.86211,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_36.txt,25,50,12,30,36,5633,4.15655,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_37.txt,25,50,12,30,37,5105,5.08824,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_38.txt,25,50,12,30,38,5487,4.04702,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_39.txt,25,50,12,30,39,6082,4.33648,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_40.txt,25,50,12,30,40,5733,4.39051,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_41.txt,25,50,12,30,41,5702,4.29256,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_42.txt,25,50,12,30,42,5686,4.90035,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_43.txt,25,50,12,30,43,4935,5.36872,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_44.txt,25,50,12,30,44,5552,5.28926,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_45.txt,25,50,12,30,45,5693,4.2462,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_46.txt,25,50,12,30,46,5650,3.61309,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_47.txt,25,50,12,30,47,5633,5.83266,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_48.txt,25,50,12,30,48,5359,4.12652,,,,,
dataset_D2/tr_25_pr_50/m_12_n_30_seed_49.txt,25,50,12,30,49,5801,4.14341,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_00.txt,25,75,12,10,0,2163,1.18639,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_01.txt,25,75,12,10,1,2263,1.40427,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_02.txt,25,75,12,10,2,2040,1.33093,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_03.txt,25,75,12,10,3,2078,1.29348,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_04.txt,25,75,12,10,4,2036,1.15691,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_05.txt,25,75,12,10,5,2164,1.17009,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_06.txt,25,75,12,10,6,1957,1.95839,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_07.txt,25,75,12,10,7,1972,1.65131,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_08.txt,25,75,12,10,8,2054,1.33193,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_09.txt,25,75,12,10,9,2051,1.64975,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_10.txt,25,75,12,10,10,2066,1.57601,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_11.txt,25,75,12,10,11,2174,1.57788,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_12.txt,25,75,12,10,12,2032,1.92704,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_13.txt,25,75,12,10,13,1992,1.55192,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_14.txt,25,75,12,10,14,1997,1.49532,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_15.txt,25,75,12,10,15,2038,1.27358,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_16.txt,25,75,12,10,16,2150,2.06026,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_17.txt,25,75,12,10,17,2161,1.51413,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_18.txt,25,75,12,10,18,2085,1.72682,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_19.txt,25,75,12,10,19,2100,1.00075,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_20.txt,25,75,12,10,20,2093,1.01078,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_21.txt,25,75,12,10,21,2272,1.59134,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_22.txt,25,75,12,10,22,2226,1.08494,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_23.txt,25,75,12,10,23,2173,1.20315,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_24.txt,25,75,12,10,24,2016,1.32414,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_25.txt,25,75,12,10,25,2105,1.18448,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_26.txt,25,75,12,10,26,2067,1.4732,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_27.txt,25,75,12,10,27,2194,1.40454,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_28.txt,25,75,12,10,28,1995,1.41757,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_29.txt,25,75,12,10,29,2060,1.4813,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_30.txt,25,75,12,10,30,2401,1.0879,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_31.txt,25,75,12,10,31,2106,1.31896,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_32.txt,25,75,12,10,32,2064,1.69514,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_33.txt,25,75,12,10,33,2106,1.37329,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_34.txt,25,75,12,10,34,2107,1.62209,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_35.txt,25,75,12,10,35,2045,1.55529,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_36.txt,25,75,12,10,36,2206,1.05355,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_37.txt,25,75,12,10,37,1967,1.86882,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_38.txt,25,75,12,10,38,2123,1.50245,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_39.txt,25,75,12,10,39,2092,1.31046,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_40.txt,25,75,12,10,40,2074,1.51405,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_41.txt,25,75,12,10,41,2131,1.22094,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_42.txt,25,75,12,10,42,2119,1.73595,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_43.txt,25,75,12,10,43,2249,1.49956,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_44.txt,25,75,12,10,44,1982,1.68203,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_45.txt,25,75,12,10,45,1848,2.22305,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_46.txt,25,75,12,10,46,2122,1.45175,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_47.txt,25,75,12,10,47,2135,1.49519,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_48.txt,25,75,12,10,48,2252,1.14646,,,,,
dataset_D2/tr_25_pr_75/m_12_n_10_seed_49.txt,25,75,12,10,49,2235,1.0718,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_00.txt,25,75,12,20,0,3721,4.085,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_01.txt,25,75,12,20,1,3931,4.34812,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_02.txt,25,75,12,20,2,3800,3.41913,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_03.txt,25,75,12,20,3,4092,4.41068,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_04.txt,25,75,12,20,4,4394,3.03761,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_05.txt,25,75,12,20,5,4001,4.21326,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_06.txt,25,75,12,20,6,4267,3.7281,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_07.txt,25,75,12,20,7,3792,4.83247,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_08.txt,25,75,12,20,8,3870,3.72495,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_09.txt,25,75,12,20,9,4066,3.98346,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_10.txt,25,75,12,20,10,4051,4.27014,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_11.txt,25,75,12,20,11,3737,6.41132,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_12.txt,25,75,12,20,12,4172,3.41196,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_13.txt,25,75,12,20,13,4163,4.16875,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_14.txt,25,75,12,20,14,3806,4.87437,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_15.txt,25,75,12,20,15,4038,3.90945,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_16.txt,25,75,12,20,16,3961,3.14179,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_17.txt,25,75,12,20,17,3848,5.20213,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_18.txt,25,75,12,20,18,3781,4.98197,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_19.txt,25,75,12,20,19,3778,5.03096,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_20.txt,25,75,12,20,20,4295,3.29685,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_21.txt,25,75,12,20,21,3777,4.40071,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_22.txt,25,75,12,20,22,3886,3.75617,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_23.txt,25,75,12,20,23,3877,4.41722,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_24.txt,25,75,12,20,24,3548,4.56159,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_25.txt,25,75,12,20,25,3713,5.85105,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_26.txt,25,75,12,20,26,3693,5.2905,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_27.txt,25,75,12,20,27,4087,5.23503,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_28.txt,25,75,12,20,28,3378,6.75216,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_29.txt,25,75,12,20,29,3824,4.93514,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_30.txt,25,75,12,20,30,3439,7.55673,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_31.txt,25,75,12,20,31,3900,4.45085,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_32.txt,25,75,12,20,32,4211,4.4546,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_33.txt,25,75,12,20,33,4174,3.33986,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_34.txt,25,75,12,20,34,3830,5.02484,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_35.txt,25,75,12,20,35,4150,3.70351,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_36.txt,25,75,12,20,36,4088,3.19404,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_37.txt,25,75,12,20,37,3647,5.10327,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_38.txt,25,75,12,20,38,3903,3.2106,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_39.txt,25,75,12,20,39,3978,5.18063,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_40.txt,25,75,12,20,40,4000,4.07785,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_41.txt,25,75,12,20,41,3661,7.37718,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_42.txt,25,75,12,20,42,3577,6.08293,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_43.txt,25,75,12,20,43,4088,3.90067,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_44.txt,25,75,12,20,44,3532,4.18239,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_45.txt,25,75,12,20,45,3922,5.98998,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_46.txt,25,75,12,20,46,4227,5.02635,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_47.txt,25,75,12,20,47,3929,4.96656,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_48.txt,25,75,12,20,48,3515,5.26393,,,,,
dataset_D2/tr_25_pr_75/m_12_n_20_seed_49.txt,25,75,12,20,49,3920,3.98441,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_00.txt,25,75,12,30,0,5994,5.67601,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_01.txt,25,75,12,30,1,5571,7.63631,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_02.txt,25,75,12,30,2,5951,7.16445,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_03.txt,25,75,12,30,3,5534,10.4338,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_04.txt,25,75,12,30,4,5557,7.29059,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_05.txt,25,75,12,30,5,5743,7.11424,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_06.txt,25,75,12,30,6,5713,9.47106,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_07.txt,25,75,12,30,7,5747,6.93328,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_08.txt,25,75,12,30,8,6269,6.06625,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_09.txt,25,75,12,30,9,5494,9.28114,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_10.txt,25,75,12,30,10,6091,7.24381,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_11.txt,25,75,12,30,11,5178,7.35603,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_12.txt,25,75,12,30,12,5416,9.4731,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_13.txt,25,75,12,30,13,5980,6.92419,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_14.txt,25,75,12,30,14,6346,6.07263,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_15.txt,25,75,12,30,15,5761,8.74924,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_16.txt,25,75,12,30,16,5302,9.64226,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_17.txt,25,75,12,30,17,4760,22.1312,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_18.txt,25,75,12,30,18,5951,9.00185,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_19.txt,25,75,12,30,19,5163,8.483,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_20.txt,25,75,12,30,20,5857,5.3021,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_21.txt,25,75,12,30,21,5201,10.6602,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_22.txt,25,75,12,30,22,5448,9.59795,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_23.txt,25,75,12,30,23,6215,5.78254,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_24.txt,25,75,12,30,24,6082,6.76213,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_25.txt,25,75,12,30,25,5896,6.40251,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_26.txt,25,75,12,30,26,5558,7.9343,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_27.txt,25,75,12,30,27,5900,6.43708,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_28.txt,25,75,12,30,28,5784,7.51094,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_29.txt,25,75,12,30,29,5241,7.09183,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_30.txt,25,75,12,30,30,6442,6.01055,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_31.txt,25,75,12,30,31,5405,8.8087,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_32.txt,25,75,12,30,32,5879,7.79857,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_33.txt,25,75,12,30,33,5641,7.81702,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_34.txt,25,75,12,30,34,5589,6.68797,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_35.txt,25,75,12,30,35,5293,8.07976,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_36.txt,25,75,12,30,36,5331,8.55544,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_37.txt,25,75,12,30,37,5810,6.57598,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_38.txt,25,75,12,30,38,6210,7.92461,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_39.txt,25,75,12,30,39,5810,7.12633,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_40.txt,25,75,12,30,40,5853,7.21448,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_41.txt,25,75,12,30,41,5971,4.98838,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_42.txt,25,75,12,30,42,5529,5.83715,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_43.txt,25,75,12,30,43,5763,7.47774,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_44.txt,25,75,12,30,44,6042,8.22539,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_45.txt,25,75,12,30,45,5835,7.40802,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_46.txt,25,75,12,30,46,5996,6.08765,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_47.txt,25,75,12,30,47,6259,5.60091,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_48.txt,25,75,12,30,48,5745,5.18896,,,,,
dataset_D2/tr_25_pr_75/m_12_n_30_seed_49.txt,25,75,12,30,49,5559,8.99067,,,,,
dataset_D2/tr_50_pr_10/m_12_n_10_seed_00.txt,50,10,12,10,0,2453,0.796072,2453,4577,2457,2453,0.420295
dataset_D2/tr_50_pr_10/m_12_n_10_seed_01.txt,50,10,12,10,1,2531,0.728689,2531,4745,2531,2531,0.358104
dataset_D2/tr_50_pr_10/m_12_n_10_seed_02.txt,50,10,12,10,2,2267,0.810628,2341,3893,2315,2267,0.336368
dataset_D2/tr_50_pr_10/m_12_n_10_seed_03.txt,50,10,12,10,3,2226,0.761338,2227,3713,2328,2226,0.391099
dataset_D2/tr_50_pr_10/m_12_n_10_seed_04.txt,50,10,12,10,4,2334,0.886071,2343,3768,2343,2334,0.210683
dataset_D2/tr_50_pr_10/m_12_n_10_seed_05.txt,50,10,12,10,5,2295,0.736674,2295,3860,2295,2295,0.312647
dataset_D2/tr_50_pr_10/m_12_n_10_seed_06.txt,50,10,12,10,6,2366,0.657606,2400,4451,2387,2366,0.217839
dataset_D2/tr_50_pr_10/m_12_n_10_seed_07.txt,50,10,12,10,7,2569,0.694986,2569,4707,2569,2569,0.371417
dataset_D2/tr_50_pr_10/m_12_n_10_seed_08.txt,50,10,12,10,8,2347,0.728988,2382,4419,2473,2347,0.320254
dataset_D2/tr_50_pr_10/m_12_n_10_seed_09.txt,50,10,12,10,9,2520,0.746012,2529,4530,2529,2520,0.221194
dataset_D2/tr_50_pr_10/m_12_n_10_seed_10.txt,50,10,12,10,10,2473,0.731006,2473,4230,2473,2473,0.260728
dataset_D2/tr_50_pr_10/m_12_n_10_seed_11.txt,50,10,12,10,11,2403,0.781874,2403,4410,2403,2403,0.258363
dataset_D2/tr_50_pr_10/m_12_n_10_seed_12.txt,50,10,12,10,12,2459,0.761741,2462,4362,2514,2459,0.272352
dataset_D2/tr_50_pr_10/m_12_n_10_seed_13.txt,50,10,12,10,13,2334,0.689967,2334,4199,2334,2334,0.168253
dataset_D2/tr_50_pr_10/m_12_n_10_seed_14.txt,50,10,12,10,14,2446,0.757971,2446,4222,2446,2446,0.354088
dataset_D2/tr_50_pr_10/m_12_n_10_seed_15.txt,50,10,12,10,15,2325,0.787266,2325,3868,2325,2325,0.375927
dataset_D2/tr_50_pr_10/m_12_n_10_seed_16.txt,50,10,12,10,16,2471,0.737816,2471,4373,2471,2471,0.32649
dataset_D2/tr_50_pr_10/m_12_n_10_seed_17.txt,50,10,12,10,17,2560,0.698637,2560,4608,2560,2560,0.400132
dataset_D2/tr_50_pr_10/m_12_n_10_seed_18.txt,50,10,12,10,18,2412,0.713019,2412,4431,2412,2412,0.314555
dataset_D2/tr_50_pr_10/m_12_n_10_seed_19.txt,50,10,12,10,19,2326,0.878863,2342,3942,2342,2326,0.341049
dataset_D2/tr_50_pr_10/m_12_n_10_seed_20.txt,50,10,12,10,20,2380,0.666661,2380,4775,2380,2380,0.267126
dataset_D2/tr_50_pr_10/m_12_n_10_seed_21.txt,50,10,12,10,21,2402,0.745433,2402,4211,2402,2402,0.367151
dataset_D2/tr_50_pr_10/m_12_n_10_seed_22.txt,50,10,12,10,22,2424,0.749593,2424,4320,2424,2424,0.395972
dataset_D2/tr_50_pr_10/m_12_n_10_seed_23.txt,50,10,12,10,23,2427,0.887721,2427,4007,2427,2427,0.33691
dataset_D2/tr_50_pr_10/m_12_n_10_seed_24.txt,50,10,12,10,24,2604,0.855846,2604,4265,2604,2604,0.212191
dataset_D2/tr_50_pr_10/m_12_n_10_seed_25.txt,50,10,12,10,25,2355,0.71814,2355,4271,2355,2355,0.291778
dataset_D2/tr_50_pr_10/m_12_n_10_seed_26.txt,50,10,12,10,26,2495,0.961787,2495,4078,2495,2495,0.266672
dataset_D2/tr_50_pr_10/m_12_n_10_seed_27.txt,50,10,12,10,27,2588,0.931625,2588,4572,2588,2588,0.186182
dataset_D2/tr_50_pr_10/m_12_n_10_seed_28.txt,50,10,12,10,28,2526,0.680192,2526,4877,2526,2526,0.3374
dataset_D2/tr_50_pr_10/m_12_n_10_seed_29.txt,50,10,12,10,29,2605,0.790727,2605,4771,2605,2605,0.316977
dataset_D2/tr_50_pr_10/m_12_n_10_seed_30.txt,50,10,12,10,30,2348,0.804147,2363,4139,2363,2348,0.295966
dataset_D2/tr_50_pr_10/m_12_n_10_seed_31.txt,50,10,12,10,31,2424,0.711233,2424,4312,2424,2424,0.138735
dataset_D2/tr_50_pr_10/m_12_n_10_seed_32.txt,50,10,12,10,32,2371,0.703503,2371,4256,2493,2371,0.152833
dataset_D2/tr_50_pr_10/m_12_n_10_seed_33.txt,50,10,12,10,33,2355,0.657161,2355,4462,2828,2355,0.200162
dataset_D2/tr_50_pr_10/m_12_n_10_seed_34.txt,50,10,12,10,34,2195,0.919699,2195,3424,2195,2195,0.292156
dataset_D2/tr_50_pr_10/m_12_n_10_seed_35.txt,50,10,12,10,35,2433,0.686318,2433,4513,2433,2433,0.163172
dataset_D2/tr_50_pr_10/m_12_n_10_seed_36.txt,50,10,12,10,36,2423,0.72139,2423,4350,2423,2423,0.229087
dataset_D2/tr_50_pr_10/m_12_n_10_seed_37.txt,50,10,12,10,37,2339,0.815597,2339,4370,2339,2339,0.353182
dataset_D2/tr_50_pr_10/m_12_n_10_seed_38.txt,50,10,12,10,38,2235,0.775069,2238,3668,2342,2235,0.324664
dataset_D2/tr_50_pr_10/m_12_n_10_seed_39.txt,50,10,12,10,39,2240,0.713389,2302,4217,2278,2240,0.304137
dataset_D2/tr_50_pr_10/m_12_n_10_seed_40.txt,50,10,12,10,40,2277,0.668771,2277,3853,2277,2277,0.19994
dataset_D2/tr_50_pr_10/m_12_n_10_seed_41.txt,50,10,12,10,41,2502,0.838738,2502,4466,2502,2502,0.410286
dataset_D2/tr_50_pr_10/m_12_n_10_seed_42.txt,50,10,12,10,42,2211,0.779036,2211,3734,2211,2211,0.336455
dataset_D2/tr_50_pr_10/m_12_n_10_seed_43.txt,50,10,12,10,43,2229,0.763011,2252,3898,2252,2229,0.267036
dataset_D2/tr_50_pr_10/m_12_n_10_seed_44.txt,50,10,12,10,44,2177,0.789956,2177,3795,2177,2177,0.383843
dataset_D2/tr_50_pr_10/m_12_n_10_seed_45.txt,50,10,12,10,45,2375,0.71158,2375,4288,2375,2375,0.40003
dataset_D2/tr_50_pr_10/m_12_n_10_seed_46.txt,50,10,12,10,46,2192,0.735749,2192,3909,2192,2192,0.260598
dataset_D2/tr_50_pr_10/m_12_n_10_seed_47.txt,50,10,12,10,47,2273,0.756987,2273,3821,2273,2273,0.193744
dataset_D2/tr_50_pr_10/m_12_n_10_seed_48.txt,50,10,12,10,48,2217,0.721097,2240,4339,2222,2217,0.355906
dataset_D2/tr_50_pr_10/m_12_n_10_seed_49.txt,50,10,12,10,49,2686,0.733992,2686,4789,2770,2686,0.271487
dataset_D2/tr_50_pr_10/m_12_n_20_seed_00.txt,50,10,12,20,0,4608,2.69874,4608,7545,4851,4608,0.806826
dataset_D2/tr_50_pr_10/m_12_n_20_seed_01.txt,50,10,12,20,1,4727,2.35189,4727,8164,4727,4727,0.720321
dataset_D2/tr_50_pr_10/m_12_n_20_seed_02.txt,50,10,12,20,2,4836,3.005,4836,8458,4836,4836,1.00073
dataset_D2/tr_50_pr_10/m_12_n_20_seed_03.txt,50,10,12,20,3,4422,2.486,4422,7505,4422,4422,0.802481
dataset_D2/tr_50_pr_10/m_12_n_20_seed_04.txt,50,10,12,20,4,4920,2.54511,4922,8882,5087,4921,1.21827
dataset_D2/tr_50_pr_10/m_12_n_20_seed_05.txt,50,10,12,20,5,4783,2.25855,4783,8394,4783,4783,0.716044
dataset_D2/tr_50_pr_10/m_12_n_20_seed_06.txt,50,10,12,20,6,4535,2.32255,4555,7670,4555,4535,1.04802
dataset_D2/tr_50_pr_10/m_12_n_20_seed_07.txt,50,10,12,20,7,4710,2.30953,4720,7954,5108,4712,1.19089
dataset_D2/tr_50_pr_10/m_12_n_20_seed_08.txt,50,10,12,20,8,4672,2.76328,4674,7008,4674,4672,0.607259
dataset_D2/tr_50_pr_10/m_12_n_20_seed_09.txt,50,10,12,20,9,5163,2.18753,5163,9306,5163,5163,0.779064
dataset_D2/tr_50_pr_10/m_12_n_20_seed_10.txt,50,10,12,20,10,5081,2.50595,5081,9297,5081,5081,1.0351
dataset_D2/tr_50_pr_10/m_12_n_20_seed_11.txt,50,10,12,20,11,4258,2.59468,4258,6992,4283,4258,1.36097
dataset_D2/tr_50_pr_10/m_12_n_20_seed_12.txt,50,10,12,20,12,4720,2.48059,4720,8488,4720,4720,0.947839
